taxpayer_id,taxpayer_type,sector,annual_revenue,revenue_growth,tax_to_revenue_ratio,late_filing_count,correction_history_count,related_party_transactions,kpp_region,pkp_status,business_size,cash_transaction_ratio,e_invoice_mismatch_rate,prior_audit_adjustment_amount,demographic_group,leakage_previous_system_score,risk_probability_target,audit_risk_label
WP-2026-00368,Badan,Perdagangan,50000000.0,0.4157,0.072,1,3,0,KPP Delta,PKP,Kecil,0.3899,0.0365,0.0,Group A,39.56,38.93,0
WP-2026-00369,Badan,Manufaktur,50000000.0,0.5825,0.0769,2,1,0,KPP Alpha,PKP,Kecil,0.3072,0.029,0.0,Group B,56.97,46.08,1
WP-2026-00370,Orang Pribadi,Transportasi,50000000.0,-0.1675,0.0574,1,1,0,KPP Gamma,PKP,Menengah,0.068,0.046,0.0,Group C,48.11,45.36,1
WP-2026-00371,Orang Pribadi,Jasa,50000000.0,-0.2047,0.0219,1,0,0,KPP Epsilon,Non-PKP,Kecil,0.278,0.052,0.0,Group D,55.6,55.51,1
WP-2026-00372,Badan,Jasa,50000000.0,0.2616,0.0874,1,2,0,KPP Alpha,Non-PKP,Kecil,0.3616,0.0454,0.0,Group A,21.84,24.08,0
WP-2026-00373,Badan,Digital,50000000.0,-0.1194,0.0772,1,0,1,KPP Delta,Non-PKP,Menengah,0.1577,0.0787,748950.0,Group D,34.56,31.1,0
WP-2026-00374,Badan,Digital,50000000.0,-0.0059,0.0492,1,1,0,KPP Alpha,Non-PKP,Menengah,0.0707,0.041,0.0,Group C,58.79,57.54,1
WP-2026-00375,Badan,Digital,50000000.0,0.3604,0.0855,2,0,0,KPP Gamma,PKP,Menengah,0.3346,0.101,0.0,Group A,41.05,36.81,1
WP-2026-00376,Badan,Konstruksi,50000000.0,-0.0941,0.0433,2,1,1,KPP Gamma,PKP,Menengah,0.0918,0.0953,0.0,Group A,84.15,90.73,1
WP-2026-00377,Orang Pribadi,Perdagangan,50000000.0,-0.5489,0.1354,3,0,0,KPP Alpha,PKP,Kecil,0.3701,0.0212,88373.0,Group A,71.88,71.15,1
WP-2026-00378,Badan,Jasa,50000000.0,-0.3363,0.0896,1,0,0,KPP Epsilon,Non-PKP,Menengah,0.4589,0.1975,1490396.0,Group C,28.59,31.35,0
WP-2026-00379,Badan,Manufaktur,50000000.0,0.0832,0.3415,2,2,1,KPP Gamma,PKP,Kecil,0.1045,0.1713,0.0,Group A,67.89,65.66,1
WP-2026-00380,Orang Pribadi,Manufaktur,50000000.0,-0.5163,,0,0,1,KPP Epsilon,Non-PKP,Kecil,0.0371,0.1056,0.0,Group B,4.31,15.99,0
WP-2026-00381,Badan,Manufaktur,50000000.0,-0.0151,0.0545,0,2,0,KPP Beta,PKP,Mikro,0.4332,0.0129,1347732.0,Group C,70.28,72.64,0
WP-2026-00382,Orang Pribadi,Manufaktur,50000000.0,-0.3655,0.0343,2,1,0,KPP Epsilon,Non-PKP,Menengah,0.0263,0.0112,0.0,Group C,98.77,95.52,1
WP-2026-00383,Orang Pribadi,Jasa,50000000.0,0.6048,0.2324,3,0,0,KPP Epsilon,PKP,Menengah,0.178,0.2436,1252864.0,Group B,19.49,15.27,0
WP-2026-00384,Badan,Konstruksi,50000000.0,0.7728,0.0786,1,1,1,KPP Gamma,Non-PKP,Kecil,0.0169,0.0178,1542493.0,Group C,71.36,71.54,1
WP-2026-00385,Badan,Jasa,50000000.0,-0.2586,0.1149,1,2,0,KPP Alpha,PKP,Besar,0.1057,0.0692,6742081.0,Group A,23.72,36.68,1
WP-2026-00386,Orang Pribadi,Jasa,50000000.0,0.1622,0.1552,0,0,0,KPP Delta,PKP,Besar,0.0595,0.044,0.0,Group C,42.09,38.24,1
WP-2026-00387,Badan,Perdagangan,50000000.0,-0.2273,0.2062,2,0,0,KPP Gamma,Non-PKP,Mikro,0.5021,0.1896,7510312.0,Group A,40.65,31.15,0
WP-2026-00388,Orang Pribadi,Perdagangan,50000000.0,-0.019,0.0889,1,1,1,KPP Epsilon,PKP,Menengah,0.1536,0.1396,0.0,Group A,33.98,39.01,0
WP-2026-00389,Badan,Transportasi,50000000.0,0.6571,0.0583,1,0,0,KPP Gamma,Non-PKP,Kecil,0.1759,0.0768,0.0,Group D,14.35,16.9,0
WP-2026-00390,Orang Pribadi,Jasa,50000000.0,-0.0693,0.1639,0,2,1,KPP Beta,Non-PKP,Besar,0.2287,0.1387,0.0,Group A,26.81,21.97,0
WP-2026-00391,Badan,Dagang,50000000.0,-0.0115,,0,1,0,KPP Alpha,Non-PKP,Kecil,0.5295,0.1714,0.0,Group A,65.31,60.31,0
WP-2026-00392,Badan,Konstruksi,50000000.0,-0.2216,0.1053,2,1,0,KPP Delta,PKP,Kecil,0.0125,0.0217,2704389.0,Group B,50.83,44.25,0
WP-2026-00393,Badan,Manufaktur,50000000.0,0.4468,0.1016,1,0,0,KPP Epsilon,PKP,Kecil,0.2608,0.0818,6223422.0,Group A,31.97,25.88,1
WP-2026-00394,Badan,Perdagangan,50000000.0,-0.9642,0.1923,3,2,0,KPP Alpha,PKP,Kecil,0.2642,0.0216,0.0,Group A,56.77,65.96,1
WP-2026-00395,Badan,Jasa,50000000.0,-0.0617,,1,0,0,KPP Delta,PKP,Menengah,0.3499,0.0182,0.0,Group B,14.04,16.91,0
WP-2026-00396,Badan,Perdagangan,50000000.0,0.0653,,1,0,0,KPP Epsilon,PKP,Kecil,0.2583,0.1364,0.0,Group C,36.71,32.95,0
WP-2026-00397,Orang Pribadi,Manufaktur,50000000.0,-0.1315,0.0935,2,1,0,KPP Alpha,Non-PKP,Kecil,0.0617,0.0711,0.0,Group C,79.57,80.08,1
WP-2026-00398,Badan,Perdagangan,50000000.0,0.3563,0.059,2,1,0,KPP Alpha,Non-PKP,Menengah,0.3108,0.1289,0.0,Group A,30.61,28.42,0
WP-2026-00399,Badan,Perdagangan,50000000.0,0.4646,,2,2,1,KPP Delta,PKP,Besar,0.1438,0.0104,0.0,Group B,65.72,66.5,1
WP-2026-00400,Badan,Perdagangan,50000000.0,-0.3719,0.124,1,0,0,KPP Delta,Non-PKP,Menengah,0.0213,0.0325,258438.0,Group C,58.39,61.01,0
WP-2026-00401,Badan,Manufaktur,50000000.0,0.7499,0.294,0,1,0,KPP Alpha,PKP,Kecil,0.1923,0.128,0.0,Group A,15.72,17.17,0
WP-2026-00402,Orang Pribadi,Perdagangan,50000000.0,-0.3754,0.0796,2,0,0,KPP Delta,PKP,Kecil,0.4139,0.0624,4266922.0,Group A,40.76,47.49,1
WP-2026-00403,Orang Pribadi,Transportasi,50000000.0,0.4924,0.0397,0,4,0,KPP Gamma,PKP,Mikro,0.1073,0.0866,0.0,Group A,57.08,61.42,0
WP-2026-00404,Badan,Perdagangan,50000000.0,0.1279,0.1146,2,1,0,KPP Epsilon,Non-PKP,Besar,0.4847,0.0132,0.0,Group B,23.9,24.3,0
WP-2026-00405,Orang Pribadi,Manufaktur,50000000.0,-0.0812,0.0522,1,2,1,KPP Epsilon,Non-PKP,Menengah,0.5267,0.0685,0.0,Group A,53.14,53.43,0
WP-2026-00406,Orang Pribadi,Jasa,50000000.0,-0.051,0.1009,2,2,0,KPP Delta,PKP,Menengah,0.435,0.0137,0.0,Group C,91.03,87.62,1
WP-2026-00407,Badan,Jasa,50000000.0,0.0693,0.0992,2,1,0,KPP Gamma,PKP,Besar,0.3723,0.147,0.0,Group D,34.44,36.16,1
WP-2026-00408,Orang Pribadi,Perdagangan,50000000.0,0.1467,0.1618,0,0,1,KPP Beta,PKP,Mikro,0.5485,0.0806,0.0,Group A,16.39,6.33,0
WP-2026-00409,Badan,Transportasi,50000000.0,-0.2144,0.0463,1,1,1,KPP Gamma,PKP,Menengah,0.4734,0.0415,598973.0,Group B,39.78,32.4,0
WP-2026-00410,Orang Pribadi,Transportasi,50000000.0,0.0051,0.0928,1,1,1,KPP Alpha,PKP,Kecil,0.2213,0.1967,0.0,Group A,29.5,32.52,1
WP-2026-00411,Badan,Perdagangan,50000000.0,-0.1666,0.2444,0,2,0,KPP Delta,Non-PKP,Mikro,0.5891,0.1203,0.0,Group A,56.11,54.92,0
WP-2026-00412,Badan,Perdagangan,50000000.0,-0.3088,0.2099,0,0,0,KPP Alpha,Non-PKP,Kecil,0.4804,0.0457,0.0,Group C,46.28,39.01,0
WP-2026-00413,Badan,Digital,50000000.0,-0.1815,0.0441,0,1,0,KPP Gamma,PKP,Kecil,0.6537,0.0749,0.0,Group B,58.23,62.08,1
WP-2026-00414,Orang Pribadi,Manufaktur,50000000.0,-0.288,0.1355,0,1,0,KPP Alpha,Non-PKP,Besar,0.2352,0.0337,540506.0,Group D,26.6,31.09,0
WP-2026-00415,Badan,Perdagangan,50000000.0,-0.0544,0.352,2,0,0,KPP Beta,PKP,Kecil,0.3636,0.3202,0.0,Group B,39.96,32.17,1
WP-2026-00416,Badan,Perdagangan,50000000.0,0.2184,0.2273,1,3,1,KPP Beta,PKP,Menengah,0.2113,0.0401,0.0,Group A,50.69,46.54,0
WP-2026-00417,Badan,Manufaktur,50000000.0,0.1186,0.1321,0,3,0,KPP Delta,Non-PKP,Menengah,0.1463,0.0268,7876674.0,Group B,43.73,37.29,1
WP-2026-00418,Orang Pribadi,Konstruksi,50000000.0,0.7118,0.1014,1,0,1,KPP Delta,PKP,Menengah,0.2818,0.0715,0.0,Group A,26.84,24.94,0
WP-2026-00419,Badan,Manufaktur,50000000.0,-0.6273,0.088,1,2,1,KPP Alpha,PKP,Besar,0.2043,0.0924,0.0,Group C,78.19,79.72,1
WP-2026-00420,Orang Pribadi,Digital,50000000.0,0.2302,0.013,2,0,0,KPP Delta,PKP,Kecil,0.0327,0.0906,994962.0,Group C,81.82,89.88,1
WP-2026-00421,Badan,Manufaktur,50000000.0,0.0821,0.037,1,3,0,KPP Epsilon,Non-PKP,Kecil,0.2432,0.1756,385972.0,Group A,83.72,82.9,1
WP-2026-00422,Badan,Jasa,50000000.0,0.341,0.1384,0,2,1,KPP Beta,PKP,Mikro,0.108,0.0503,162975.0,Group B,37.2,29.8,0
WP-2026-00423,Badan,Jasa,50000000.0,0.3093,0.063,0,0,0,KPP Delta,PKP,Kecil,0.2491,0.0082,0.0,Group C,23.49,16.03,0
WP-2026-00424,Badan,Jasa,50000000.0,0.0272,0.0627,4,1,1,KPP Gamma,PKP,Besar,0.2775,0.1431,0.0,Group C,100.0,93.97,1
WP-2026-00425,Badan,Perdagangan,50000000.0,0.1352,0.0498,5,1,0,KPP Alpha,PKP,Kecil,0.2563,0.1374,0.0,Group A,80.91,76.19,1
WP-2026-00426,Orang Pribadi,Perdagangan,50000000.0,-0.1581,0.0332,3,2,0,KPP Gamma,PKP,Kecil,0.1204,0.1044,0.0,Group A,100.0,90.19,1
WP-2026-00427,Badan,Jasa,50000000.0,0.2764,0.0321,0,1,0,KPP Alpha,PKP,Kecil,0.1921,0.236,517498.0,Group A,42.48,51.79,1
WP-2026-00428,Orang Pribadi,Konstruksi,50000000.0,-0.5212,0.0958,4,0,0,KPP Epsilon,Non-PKP,Kecil,0.4885,0.054,0.0,Group B,45.4,44.02,0
WP-2026-00429,Badan,Perdagangan,50000000.0,0.3286,0.1157,1,0,1,KPP Epsilon,PKP,Menengah,0.2129,0.1213,0.0,Group B,6.46,12.08,0
WP-2026-00430,Orang Pribadi,Jasa,50000000.0,0.0726,0.0244,0,1,0,KPP Delta,PKP,Kecil,0.3179,0.0188,0.0,Group A,52.62,43.31,0
WP-2026-00431,Orang Pribadi,Manufaktur,50000000.0,-0.0759,0.071,1,2,0,KPP Gamma,Non-PKP,Menengah,0.0962,0.1109,0.0,Group B,13.02,16.34,0
WP-2026-00432,Orang Pribadi,Manufaktur,50000000.0,0.0056,0.0871,2,2,0,KPP Gamma,Non-PKP,Menengah,0.2023,0.0301,0.0,Group B,34.72,28.67,0
WP-2026-00433,Badan,Konstruksi,50000000.0,0.0291,0.0555,1,0,1,KPP Epsilon,PKP,Menengah,0.016,0.0117,0.0,Group A,10.55,13.24,0
WP-2026-00434,Orang Pribadi,Transportasi,50000000.0,0.4951,0.1089,1,0,0,KPP Beta,PKP,Kecil,0.4902,0.0598,796086.0,Group D,29.12,26.59,0
WP-2026-00435,Badan,Konstruksi,50000000.0,1.1147,0.1698,2,1,1,KPP Alpha,PKP,Menengah,0.2573,0.1041,0.0,Group B,27.96,28.61,1
WP-2026-00436,Badan,Perdagangan,50000000.0,0.4704,0.118,0,2,0,KPP Gamma,PKP,Mikro,0.5847,0.1274,0.0,Group B,33.68,33.76,0
WP-2026-00437,Badan,Jasa,50000000.0,-0.1009,0.0778,0,0,1,KPP Beta,Non-PKP,Kecil,0.352,0.0612,0.0,Group B,18.91,16.9,0
WP-2026-00438,Badan,Manufaktur,50000000.0,0.2815,0.103,1,0,0,KPP Beta,PKP,Menengah,0.0899,0.1123,0.0,Group A,30.56,25.04,1
WP-2026-00439,Orang Pribadi,Perdagangan,50000000.0,0.2955,0.1842,0,0,1,KPP Alpha,PKP,Menengah,0.5412,0.1043,0.0,Group C,39.5,40.16,0
WP-2026-00440,Badan,Perdagangan,50000000.0,-0.2161,0.0974,1,2,0,KPP Gamma,PKP,Kecil,0.0486,0.0488,0.0,Group B,39.49,34.14,0
WP-2026-00441,Orang Pribadi,Perdagangan,50000000.0,-0.3235,0.0969,0,1,1,KPP Beta,PKP,Besar,0.2911,0.0889,294196.0,Group B,33.94,27.71,0
WP-2026-00442,Badan,Jasa,50000000.0,0.0598,0.0757,1,0,0,KPP Alpha,PKP,Mikro,0.2775,0.2132,0.0,Group D,32.08,34.58,0
WP-2026-00443,Orang Pribadi,Jasa,50000000.0,0.3385,0.0352,2,0,0,KPP Alpha,Non-PKP,Menengah,0.2249,0.0799,0.0,Group C,100.0,89.45,0
WP-2026-00444,Badan,Perdagangan,50000000.0,-0.4358,0.0086,1,0,0,KPP Beta,PKP,Besar,0.1035,0.0892,0.0,Group C,95.85,91.38,1
WP-2026-00445,Badan,Transportasi,50000000.0,-0.1507,0.0775,0,0,0,KPP Epsilon,PKP,Menengah,0.6586,0.0365,0.0,Group A,33.37,35.96,0
WP-2026-00446,Badan,,50000000.0,0.2632,0.0788,1,0,1,KPP Beta,Non-PKP,Menengah,0.4916,0.0143,82097.0,Group A,29.76,26.08,0
WP-2026-00447,Orang Pribadi,Perdagangan,50000000.0,0.0934,0.0763,3,1,1,KPP Delta,PKP,Menengah,0.3576,0.1712,0.0,Group C,99.57,93.34,1
WP-2026-00448,Badan,Digital,50000000.0,0.5332,0.0215,2,0,1,KPP Delta,PKP,Menengah,0.4777,0.1998,0.0,Group B,87.63,84.09,1
WP-2026-00449,Badan,Perdagangan,50000000.0,-0.3716,0.0438,2,0,0,KPP Beta,PKP,Menengah,0.1914,0.1346,1346562.0,Group C,95.79,94.58,1
WP-2026-00450,Badan,Digital,50000000.0,0.8327,0.1032,0,0,1,KPP Delta,PKP,Menengah,0.2099,0.015,0.0,Group C,15.19,35.89,0
WP-2026-00451,Badan,Digital,50000000.0,-0.4122,,0,0,0,KPP Delta,PKP,Kecil,0.1341,0.0227,0.0,Group A,4.65,10.45,1
WP-2026-00452,Orang Pribadi,Perdagangan,50000000.0,-0.5693,0.1337,1,0,1,KPP Gamma,PKP,Menengah,0.5095,0.2214,905971.0,Group A,36.79,32.72,0
WP-2026-00453,Badan,Konstruksi,50000000.0,0.0611,0.307,0,0,0,KPP Alpha,Non-PKP,Kecil,0.401,0.0322,0.0,Group B,5.75,11.67,0
WP-2026-00454,Badan,Digital,50000000.0,-0.283,0.0806,0,1,0,KPP Alpha,Non-PKP,Besar,0.6374,0.1115,0.0,Group A,45.05,41.97,1
WP-2026-00455,Badan,Digital,50000000.0,0.0676,0.0607,2,0,0,KPP Epsilon,PKP,Kecil,0.2843,0.1964,0.0,Group C,77.95,72.65,0
WP-2026-00456,Badan,Digital,50000000.0,0.0564,0.0845,2,1,0,KPP Delta,PKP,Kecil,0.2029,0.005,0.0,Group C,69.58,70.25,1
WP-2026-00457,Orang Pribadi,Manufaktur,50000000.0,0.0174,0.092,2,1,0,KPP Epsilon,Non-PKP,Besar,0.1386,0.0484,0.0,Group B,25.66,36.25,1
WP-2026-00458,Badan,Perdagangan,50000000.0,-0.1896,0.0966,1,3,1,KPP Epsilon,PKP,Kecil,0.4723,0.0443,1045581.0,Group C,84.71,89.13,1
WP-2026-00459,Orang Pribadi,Transportasi,50000000.0,0.2184,0.0748,0,1,1,KPP Alpha,PKP,Kecil,0.0541,0.0489,0.0,Group B,20.16,16.05,1
WP-2026-00460,Badan,Manufaktur,50000000.0,-0.0215,0.1803,2,1,0,KPP Delta,Non-PKP,Menengah,0.4823,0.0192,1632375.0,Group C,77.24,69.7,0
WP-2026-00461,Badan,Manufaktur,50000000.0,0.4332,0.0879,0,1,1,KPP Gamma,PKP,Mikro,0.1838,0.0707,0.0,Group A,2.51,15.0,0
WP-2026-00462,Badan,Jasa,50000000.0,0.0223,0.2362,3,1,0,KPP Delta,Non-PKP,Mikro,0.2734,0.1128,0.0,Group C,78.09,77.61,1
WP-2026-00463,Orang Pribadi,Manufaktur,50000000.0,-0.2287,0.0729,3,0,0,KPP Alpha,PKP,Kecil,0.1989,0.1203,0.0,Group C,68.78,77.58,1
WP-2026-00464,Badan,Perdagangan,50000000.0,-0.4601,0.0515,1,1,0,KPP Beta,Non-PKP,Kecil,0.2621,0.0983,0.0,Group A,44.3,43.76,0
WP-2026-00465,Badan,Konstruksi,50000000.0,0.0249,0.0439,0,0,0,KPP Delta,PKP,Kecil,0.4239,0.0669,0.0,Group B,57.11,58.06,1
WP-2026-00466,Badan,Perdagangan,50000000.0,-0.3261,0.1004,1,0,0,KPP Delta,PKP,Mikro,0.0173,0.112,0.0,Group C,75.62,61.45,0
WP-2026-00467,Badan,Konstruksi,50000000.0,-0.352,0.0576,0,1,0,KPP Delta,PKP,Kecil,0.2274,0.1704,0.0,Group A,43.82,47.05,0
WP-2026-00468,Orang Pribadi,Transportasi,50000000.0,0.2488,0.1128,1,1,0,KPP Beta,Non-PKP,Kecil,0.0848,0.1609,0.0,Group C,62.27,55.98,1
WP-2026-00469,Badan,Jasa,50000000.0,-0.4889,0.0448,0,1,0,KPP Beta,PKP,Mikro,0.0906,0.1944,0.0,Group D,79.55,73.49,1
WP-2026-00470,Badan,Manufaktur,50000000.0,0.5319,0.0248,1,0,1,KPP Epsilon,PKP,Menengah,0.3339,0.2272,0.0,Group C,89.8,90.97,1
WP-2026-00471,Badan,Jasa,54962348.0,0.1311,0.0271,3,1,0,KPP Gamma,Non-PKP,Menengah,0.196,0.1702,0.0,Group B,74.6,73.89,1
WP-2026-00472,Badan,Digital,50000000.0,0.066,0.1614,0,0,1,KPP Gamma,PKP,Mikro,0.0487,0.1442,0.0,Group B,12.66,12.66,1
WP-2026-00473,Badan,Konstruksi,50000000.0,-0.2511,0.0315,1,1,1,KPP Gamma,PKP,Kecil,0.0824,0.0395,0.0,Group D,87.59,92.05,1
WP-2026-00474,Badan,Jasa,50000000.0,0.3246,0.1505,2,0,0,KPP Gamma,PKP,Besar,0.2296,0.029,17143901.0,Group B,12.4,17.39,0
WP-2026-00475,Badan,Perdagangan,50000000.0,0.0791,0.0998,2,2,0,KPP Gamma,Non-PKP,Menengah,0.0551,0.0538,1740757.0,Group A,39.83,42.29,0
WP-2026-00476,Badan,Perdagangan,50000000.0,-0.1396,0.1474,0,1,0,KPP Gamma,PKP,Kecil,0.3885,0.1003,0.0,Group A,10.23,17.06,0
WP-2026-00477,Badan,Jasa,50000000.0,0.1439,0.172,1,1,1,KPP Delta,PKP,Kecil,0.6217,0.1058,0.0,Group C,74.38,77.38,1
WP-2026-00478,Badan,Digital,50000000.0,-0.4585,0.0505,2,1,0,KPP Epsilon,Non-PKP,Kecil,0.0999,0.032,0.0,Group B,47.98,49.15,0
WP-2026-00479,Badan,,50000000.0,-0.4433,0.1145,3,0,1,KPP Epsilon,PKP,Menengah,0.1205,0.0357,0.0,Group A,77.3,76.32,1
WP-2026-00480,Badan,Perdagangan,50000000.0,-0.2785,0.1172,1,1,0,KPP Gamma,PKP,Besar,0.2087,0.033,710834.0,Group A,35.02,32.36,0
WP-2026-00481,Badan,Transportasi,50000000.0,0.1918,0.1695,1,0,0,KPP Gamma,PKP,Besar,0.0797,0.1649,0.0,Group C,50.36,51.54,1
WP-2026-00482,Badan,Jasa,50000000.0,0.079,0.0135,2,0,0,KPP Delta,PKP,Kecil,0.0821,0.0563,1224785.0,Group B,69.62,74.24,0
WP-2026-00483,Badan,Transportasi,50000000.0,0.4157,0.0377,1,1,0,KPP Delta,PKP,Kecil,0.0653,0.0921,1073325.0,Group C,93.12,90.57,1
WP-2026-00484,Badan,Perdagangan,50000000.0,-0.2144,0.0449,0,1,0,KPP Gamma,PKP,Mikro,0.0989,0.0476,3097104.0,Group C,87.65,82.9,1
WP-2026-00485,Badan,Manufaktur,50000000.0,0.2639,0.0976,2,2,0,KPP Delta,PKP,Kecil,0.3845,0.0542,0.0,Group D,47.95,50.86,0
WP-2026-00486,Badan,Digital,50000000.0,0.0436,0.2454,1,1,0,KPP Delta,Non-PKP,Kecil,0.2879,0.0441,0.0,Group D,27.84,33.74,0
WP-2026-00487,Badan,Perdagangan,50000000.0,-0.2218,0.1575,1,0,0,KPP Delta,PKP,Menengah,0.3963,0.1011,455298.0,Group A,28.72,31.4,0
WP-2026-00488,Badan,Konstruksi,50000000.0,0.2033,,1,4,0,KPP Delta,PKP,Kecil,0.2233,0.1038,223347.0,Group B,32.69,33.78,0
WP-2026-00489,Badan,Digital,50000000.0,0.0589,0.1209,2,1,0,KPP Alpha,PKP,Besar,0.2185,0.0331,0.0,Group A,35.43,28.56,1
WP-2026-00490,Badan,Perdagangan,50000000.0,-0.1213,0.1338,1,2,0,KPP Gamma,Non-PKP,Mikro,0.188,0.1416,0.0,Group D,35.94,31.77,0
WP-2026-00491,Badan,Perdagangan,50000000.0,0.0934,0.1006,1,2,0,KPP Gamma,Non-PKP,Mikro,0.2163,0.0091,0.0,Group A,42.66,42.68,0
WP-2026-00492,Badan,Konstruksi,50000000.0,0.0386,0.1232,1,2,0,KPP Alpha,Non-PKP,Besar,0.2204,0.08,0.0,Group C,68.06,56.66,1
WP-2026-00493,Badan,Jasa,50000000.0,0.0308,0.0665,0,1,1,KPP Delta,Non-PKP,Menengah,0.3919,0.056,0.0,Group C,47.36,47.57,0
WP-2026-00494,Badan,Perdagangan,50000000.0,-0.052,0.1845,1,0,0,KPP Delta,Non-PKP,Kecil,0.1413,0.1241,0.0,Group A,26.55,18.07,0
WP-2026-00495,Orang Pribadi,perdagangan,50000000.0,-0.3376,0.0271,1,0,0,KPP Alpha,Non-PKP,Menengah,0.1942,0.0973,5626992.0,Group C,96.66,89.33,1
WP-2026-00496,Badan,Konstruksi,50000000.0,0.1039,0.0834,2,3,0,KPP Delta,PKP,Kecil,0.1919,0.0393,654441.0,Group A,77.2,70.3,1
WP-2026-00497,Badan,Jasa,50000000.0,-0.1769,0.1915,1,0,0,KPP Delta,PKP,Mikro,0.3607,0.0555,0.0,Group B,18.61,16.69,0
WP-2026-00498,Badan,Jasa,50000000.0,-0.2465,0.1992,1,1,0,KPP Delta,PKP,Kecil,0.4394,0.0581,673976.0,Group B,37.06,36.36,1
WP-2026-00499,Badan,Transportasi,50000000.0,0.003,0.1397,1,1,0,KPP Beta,PKP,Kecil,0.2357,0.0125,0.0,Group A,31.62,31.59,0
WP-2026-00500,Badan,Manufaktur,50000000.0,0.3149,0.1411,0,2,1,KPP Delta,PKP,Menengah,0.4473,0.015,0.0,Group B,22.02,16.92,0
WP-2026-00501,Orang Pribadi,Transportasi,50000000.0,0.1394,0.2189,0,1,0,KPP Gamma,PKP,Kecil,0.3038,0.0136,3715670.0,Group D,15.2,19.93,0
WP-2026-00502,Orang Pribadi,Jasa,50000000.0,-0.09,0.2221,3,2,1,KPP Gamma,PKP,Menengah,0.1042,0.0641,0.0,Group A,61.4,62.98,1
WP-2026-00503,Orang Pribadi,Digital,50000000.0,-0.1028,0.0908,0,0,0,KPP Alpha,Non-PKP,Menengah,0.1848,0.0729,277164.0,Group B,14.79,4.79,0
WP-2026-00504,Badan,Manufaktur,50000000.0,0.2835,0.0499,3,0,0,KPP Delta,PKP,Mikro,0.3336,0.0543,0.0,Group C,76.75,73.01,0
WP-2026-00505,Badan,Perdagangan,50000000.0,-0.687,0.0563,1,0,0,KPP Delta,PKP,Mikro,0.0809,0.1452,0.0,Group C,73.85,68.13,1
WP-2026-00506,Orang Pribadi,Transportasi,50000000.0,0.3352,0.1821,1,1,1,KPP Gamma,Non-PKP,Kecil,0.2664,0.1239,0.0,Group A,42.83,50.16,0
WP-2026-00507,Badan,Manufaktur,50000000.0,-0.5197,0.0353,1,1,0,KPP Gamma,PKP,Menengah,0.2284,0.1391,0.0,Group D,67.04,69.63,1
WP-2026-00508,Orang Pribadi,Perdagangan,50000000.0,-0.3729,0.1514,3,2,0,KPP Delta,PKP,Menengah,0.4008,0.0313,0.0,Group A,78.79,76.79,0
WP-2026-00509,Badan,Perdagangan,50000000.0,-0.0846,0.1671,2,1,1,KPP Delta,PKP,Menengah,0.0763,0.2291,0.0,Group B,71.68,71.93,0
WP-2026-00510,Badan,Konstruksi,50000000.0,0.7744,0.0604,1,4,0,KPP Beta,PKP,Kecil,0.1073,0.1244,1391441.0,Group B,60.7,68.05,0
WP-2026-00511,Badan,Perdagangan,50000000.0,0.6168,0.0358,1,0,0,KPP Epsilon,Non-PKP,Kecil,0.2587,0.0266,0.0,Group C,56.56,52.0,1
WP-2026-00512,Orang Pribadi,Jasa,50000000.0,0.3061,0.1471,1,2,0,KPP Delta,PKP,Menengah,0.424,0.0269,0.0,Group A,61.07,54.61,1
WP-2026-00513,Badan,Perdagangan,50000000.0,0.1941,0.0317,2,1,0,KPP Epsilon,Non-PKP,Kecil,0.2798,0.1554,860864.0,Group A,84.13,85.85,1
WP-2026-00514,Badan,perdagangan,50000000.0,-0.5159,0.096,1,0,0,KPP Epsilon,PKP,Menengah,0.4149,0.0158,0.0,Group C,27.5,22.72,0
WP-2026-00515,Badan,Jasa,50000000.0,0.1302,0.1308,1,1,1,KPP Epsilon,Non-PKP,Kecil,0.4209,0.1131,2851891.0,Group A,34.93,22.76,0
WP-2026-00516,Badan,Manufaktur,50324248.0,-0.0958,0.0913,1,1,0,KPP Delta,PKP,Kecil,0.6148,0.0823,0.0,Group B,63.64,54.49,0
WP-2026-00517,Badan,perdagangan,64876410.0,-0.1813,0.1236,0,3,0,KPP Delta,PKP,Menengah,0.1118,0.1127,0.0,Group C,76.69,78.14,0
WP-2026-00518,Orang Pribadi,Perdagangan,50000000.0,0.1295,0.1691,1,0,0,KPP Alpha,PKP,Kecil,0.3254,0.1129,0.0,Group B,4.92,11.54,0
WP-2026-00519,Badan,Manufaktur,50000000.0,-0.0708,0.0495,2,0,0,KPP Gamma,PKP,Menengah,0.3287,0.0072,7237651.0,Group A,30.04,28.66,0
WP-2026-00520,Orang Pribadi,Jasa,50000000.0,0.3582,0.1538,1,3,0,KPP Delta,Non-PKP,Kecil,0.2013,0.1359,3001063.0,Group A,63.3,49.22,1
WP-2026-00521,Orang Pribadi,Manufaktur,50000000.0,-0.5395,0.0696,1,0,0,KPP Gamma,Non-PKP,Besar,0.1075,0.0793,514892.0,Group D,31.19,23.16,1
WP-2026-00522,Badan,Perdagangan,50000000.0,0.104,0.119,2,0,0,KPP Epsilon,PKP,Menengah,0.533,0.1649,0.0,Group B,22.78,22.82,0
WP-2026-00523,Badan,Perdagangan,50000000.0,-0.2013,0.0484,1,2,0,KPP Alpha,Non-PKP,Besar,0.0831,0.0149,0.0,Group A,58.05,48.68,0
